SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,SCOTTISH_TRANSFER,FORECAST_ACTUAL_INDICATOR,datetime
2022-12-29,31,29719,31280,27313,3863,6545,356,15035,0,11,1005,992,863,-450,-500,999,156,998,0,0,,,2022-12-29 15:00:00
2022-12-29,32,30711,32296,28318,3752,6545,56,15035,0,6,1005,992,858,-451,-528,999,202,997,0,0,,,2022-12-29 15:30:00
2022-12-29,33,32403,33982,29843,3621,6545,0,15035,0,0,1005,992,990,-451,-528,1018,573,984,0,0,,,2022-12-29 16:00:00
2022-12-29,34,33793,35373,31081,3490,6545,0,15035,0,2,1005,992,1004,-451,-527,1019,651,983,0,0,,,2022-12-29 16:30:00
2022-12-29,35,34683,36262,31920,3330,6545,0,15035,0,0,1005,991,1004,-451,-528,1019,1021,997,0,0,,,2022-12-29 17:00:00
2022-12-29,36,34700,36276,31894,3170,6545,0,15035,0,0,1005,992,1003,-451,-525,1019,1076,998,0,0,,,2022-12-29 17:30:00
2022-12-29,37,34272,35747,31466,3045,6545,0,15035,0,2,1005,991,1004,-451,-422,1019,1076,998,0,0,,,2022-12-29 18:00:00
2022-12-29,38,33951,35259,31107,2919,6545,0,15035,0,0,1005,991,1005,-437,-271,1019,1054,998,0,0,,,2022-12-29 18:30:00
2022-12-29,39,33263,34327,30428,2793,6545,0,15035,0,2,1005,992,1004,-339,-123,1019,715,999,0,0,,,2022-12-29 19:00:00
2022-12-29,40,32159,33339,29352,2667,6545,0,15035,0,6,1005,992,1005,-424,-150,1019,641,998,0,0,,,2022-12-29 19:30:00
2022-12-29,41,31144,32266,28416,2567,6545,0,15035,0,8,1005,992,1004,-414,-100,1019,271,998,0,0,,,2022-12-29 20:00:00
2022-12-29,42,29915,30968,27355,2467,6545,0,15035,0,10,1005,992,1004,-362,-81,1019,193,998,0,0,,,2022-12-29 20:30:00
2022-12-29,43,28772,29780,26300,2425,6545,0,15035,0,11,1005,992,1003,-214,6,1001,-183,998,0,0,,,2022-12-29 21:00:00
2022-12-29,44,27614,28607,25287,2382,6545,0,15035,0,13,1002,984,1003,-69,-49,999,-262,998,0,0,,,2022-12-29 21:30:00
2022-12-29,45,26247,27514,23998,2412,6545,0,15035,0,15,595,524,862,39,-11,853,-641,999,0,0,,,2022-12-29 22:00:00
2022-12-29,46,25111,27051,22932,2441,6545,0,15035,0,625,561,476,846,60,0,842,-715,992,0,0,,,2022-12-29 22:30:00
2022-12-29,47,23549,26064,21473,2469,6545,0,15035,0,916,437,167,315,133,65,622,-999,607,0,0,,,2022-12-29 23:00:00
2022-12-29,48,22394,25330,20440,2497,6545,0,15036,0,1295,425,140,271,272,166,605,-1041,567,0,0,,,2022-12-29 23:30:00
2022-12-30,1,21907,24886,20085,2632,6545,0,15036,0,1345,31,298,163,374,305,442,-1034,207,0,0,,,2022-12-30 00:00:00
2022-12-30,2,22172,25049,20457,2766,6545,0,15036,0,1244,2,314,155,281,347,426,-1033,174,0,0,,,2022-12-30 00:30:00
2022-12-30,3,21626,25291,19911,2948,6545,0,15036,0,1326,274,335,-466,351,312,-231,-1042,121,0,0,,,2022-12-30 01:00:00
2022-12-30,4,20807,24624,19177,3130,6545,0,15036,0,1323,282,322,-566,277,176,-284,-1044,114,0,0,,,2022-12-30 01:30:00
2022-12-30,5,19888,24625,18386,3310,6545,0,15036,0,1313,-566,-593,-278,349,186,-343,-1044,12,0,0,,,2022-12-30 02:00:00
2022-12-30,6,19322,24210,17933,3490,6545,0,15036,0,1310,-644,-684,-257,276,67,-348,-1044,-1,0,0,,,2022-12-30 02:30:00
2022-12-30,7,18727,24914,17464,3694,6545,0,15036,0,1251,-948,-919,-824,350,68,-483,-1044,-118,0,0,,,2022-12-30 03:00:00
2022-12-30,8,18151,24542,17027,3897,6545,0,15036,0,1296,-973,-935,-870,279,-50,-493,-1044,-130,0,0,,,2022-12-30 03:30:00
2022-12-30,9,17761,24067,16715,4002,6545,0,15036,0,1293,-834,-578,-860,362,-51,-853,-1044,-193,0,0,,,2022-12-30 04:00:00
2022-12-30,10,17540,23940,16549,4107,6545,0,15036,0,1288,-823,-550,-860,284,-157,-878,-1044,-200,0,0,,,2022-12-30 04:30:00
2022-12-30,11,17683,24315,16803,4215,6545,0,15036,0,1214,-940,-910,-657,205,-59,-935,-1044,-273,0,0,,,2022-12-30 05:00:00
2022-12-30,12,18105,24538,17196,4322,6545,0,15036,0,1049,-950,-941,-632,88,0,-939,-1044,-278,0,0,,,2022-12-30 05:30:00
2022-12-30,13,19469,25434,18423,4344,6545,0,15036,0,944,-908,-795,-641,-49,0,-819,-1044,-165,0,0,,,2022-12-30 06:00:00
2022-12-30,14,20655,26606,19428,4366,6545,0,15036,0,1015,-909,-778,-644,-23,-12,-810,-1020,-140,0,0,,,2022-12-30 06:30:00
2022-12-30,15,22117,27500,20644,4339,6545,0,15036,0,1063,-880,-523,-873,-145,-112,-552,-635,765,0,0,,,2022-12-30 07:00:00
2022-12-30,16,23064,27538,21431,4312,6545,0,15036,0,293,-857,-486,-877,-225,-47,-534,-555,847,0,0,,,2022-12-30 07:30:00
2022-12-30,17,24874,27768,22991,4259,6545,0,15036,0,7,152,334,-809,-340,-118,-843,-177,955,0,0,,,2022-12-30 08:00:00
2022-12-30,18,26080,28720,24036,4206,6545,6,15036,0,7,259,419,-806,-239,-26,-864,-98,965,0,0,,,2022-12-30 08:30:00
2022-12-30,19,27420,29401,25259,4197,6545,68,15036,0,7,945,943,-818,-162,-48,-346,276,995,0,0,,,2022-12-30 09:00:00
2022-12-30,20,28239,30003,26058,4187,6545,206,15036,0,5,1006,992,-819,-30,-4,-306,354,998,0,0,,,2022-12-30 09:30:00
2022-12-30,21,29221,30478,26929,4113,6545,380,15036,0,5,1006,992,-652,54,0,258,725,997,0,0,,,2022-12-30 10:00:00
2022-12-30,22,29620,30839,27218,4038,6545,550,15036,0,4,1006,990,-615,202,46,301,795,986,0,0,,,2022-12-30 10:30:00
2022-12-30,23,29960,30564,27503,3989,6545,650,15036,0,4,801,903,85,297,4,668,1040,251,0,0,,,2022-12-30 11:00:00
2022-12-30,24,30107,30711,27637,3940,6545,723,15036,0,4,786,896,102,367,5,694,1076,198,0,0,,,2022-12-30 11:30:00
2022-12-30,25,30178,31355,27797,3985,6545,779,15036,0,4,990,984,-573,399,104,569,1076,932,0,0,,,2022-12-30 12:00:00
2022-12-30,26,29970,31250,27737,4029,6545,808,15036,0,5,1006,988,-675,399,94,561,1077,991,0,0,,,2022-12-30 12:30:00
2022-12-30,27,29739,30354,27602,4062,6545,808,15036,0,6,747,741,-9,374,1,969,1076,552,0,0,,,2022-12-30 13:00:00
2022-12-30,28,29353,29959,27328,4095,6545,797,15036,0,6,592,722,0,237,6,999,1076,516,0,0,,,2022-12-30 13:30:00
2022-12-30,29,29023,29629,27112,4125,6545,694,15036,0,6,592,968,0,89,85,999,1076,705,0,0,,,2022-12-30 14:00:00
2022-12-30,30,28721,29387,26891,4154,6545,497,15036,0,6,592,990,0,-60,10,999,1077,720,0,0,,,2022-12-30 14:30:00
2022-12-30,31,28941,29913,27107,4141,6545,218,15036,0,8,632,962,-95,-211,-58,976,1077,620,0,0,,,2022-12-30 15:00:00
2022-12-30,32,29463,30716,27627,4127,6545,24,15036,0,4,639,960,-104,-362,-183,974,1076,616,0,0,,,2022-12-30 15:30:00
2022-12-30,33,30848,31983,28904,4093,6545,0,15036,0,4,862,971,410,-422,-109,1016,1076,967,0,0,,,2022-12-30 16:00:00
2022-12-30,34,32296,33420,30276,4059,6545,0,15036,0,4,880,972,491,-311,-209,1019,1075,998,0,0,,,2022-12-30 16:30:00
2022-12-30,35,33011,34357,30964,4062,6545,0,15036,0,4,996,990,966,-381,-361,1019,1076,998,0,0,,,2022-12-30 17:00:00
2022-12-30,36,33164,34715,31132,4064,6545,0,15036,0,1,1005,992,1004,-450,-500,1019,1071,998,0,0,,,2022-12-30 17:30:00
2022-12-30,37,32791,34370,30755,4015,6545,0,15036,0,1,1005,992,1004,-450,-528,1019,1008,998,0,0,,,2022-12-30 18:00:00
2022-12-30,38,32103,33683,30054,3965,6545,0,15036,0,2,1005,992,1004,-450,-528,1019,975,997,0,0,,,2022-12-30 18:30:00
2022-12-30,39,31103,32687,29211,3889,6545,0,15036,0,7,981,992,837,-450,-527,1019,604,998,0,0,,,2022-12-30 19:00:00
2022-12-30,40,29949,31537,28145,3812,6545,0,15036,0,9,979,992,831,-450,-529,1019,526,998,0,0,,,2022-12-30 19:30:00
2022-12-30,41,28985,30574,27228,3651,6545,0,15036,0,9,1003,992,535,-450,-530,1015,156,998,0,0,,,2022-12-30 20:00:00
2022-12-30,42,27931,29604,26246,3490,6545,0,15036,0,93,1002,990,512,-450,-530,1014,77,998,0,0,,,2022-12-30 20:30:00
2022-12-30,43,26683,28573,25125,3291,6545,0,15036,0,13,587,908,429,-450,-529,650,-298,999,0,0,,,2022-12-30 21:00:00
2022-12-30,44,25581,27634,24083,3091,6545,0,15036,0,95,552,897,423,-450,-530,623,-378,998,0,0,,,2022-12-30 21:30:00
2022-12-30,45,24333,26717,22892,2845,6545,0,15036,0,47,427,666,268,-450,-528,656,-759,999,0,0,,,2022-12-30 22:00:00
2022-12-30,46,23336,26095,21881,2599,6545,0,15036,0,385,418,646,262,-450,-529,605,-795,997,0,0,,,2022-12-30 22:30:00
2022-12-30,47,22257,25840,20831,2484,6545,0,15036,0,799,747,761,472,-450,-530,-737,-467,930,0,0,,,2022-12-30 23:00:00
2022-12-30,48,21489,25590,20051,2369,6545,0,15036,0,1232,772,775,494,-450,-530,-894,-395,926,0,0,,,2022-12-30 23:30:00
2022-12-31,1,21483,24494,19938,2246,6545,0,15036,0,1173,986,973,145,-450,-530,-240,-18,992,0,0,,,2022-12-31 00:00:00
2022-12-31,2,21958,24716,20357,2122,6545,0,15036,0,990,1001,992,138,-450,-529,-189,61,998,0,0,,,2022-12-31 00:30:00
2022-12-31,3,21623,24589,19941,1989,6545,0,15036,0,1193,907,992,-192,-451,-530,325,433,998,0,0,,,2022-12-31 01:00:00
2022-12-31,4,21097,23967,19379,1855,6545,0,15036,0,1067,901,992,-222,-451,-530,363,493,998,0,0,,,2022-12-31 01:30:00
2022-12-31,5,20486,23383,18782,1808,6545,0,15036,0,1206,998,992,-110,-451,-530,227,577,998,0,0,,,2022-12-31 02:00:00
2022-12-31,6,20056,22973,18390,1760,6545,0,15036,0,1232,1006,991,-104,-451,-530,217,600,998,0,0,,,2022-12-31 02:30:00
2022-12-31,7,19854,22828,18142,1748,6545,0,15036,0,1216,1006,992,-104,-451,-530,-73,765,999,0,0,,,2022-12-31 03:00:00
2022-12-31,8,19576,22521,17795,1735,6545,0,15036,0,1205,1007,992,-104,-412,-530,-94,798,998,0,0,,,2022-12-31 03:30:00
2022-12-31,9,19356,22733,17541,1700,6545,0,15036,0,1201,1006,991,-688,-359,-529,60,928,998,0,0,,,2022-12-31 04:00:00
2022-12-31,10,19120,22616,17296,1665,6545,0,15036,0,1200,1006,992,-809,-358,-529,70,954,998,0,0,,,2022-12-31 04:30:00
2022-12-31,11,19304,22851,17369,1641,6545,0,15036,0,1126,895,992,-611,-359,-530,-321,1061,998,0,0,,,2022-12-31 05:00:00
2022-12-31,12,19776,23343,17694,1616,6545,0,15036,0,1143,887,992,-587,-358,-530,-349,1077,998,0,0,,,2022-12-31 05:30:00
2022-12-31,13,20471,23238,18317,1578,6545,0,15036,0,340,993,987,-558,-359,-530,-380,1077,998,0,0,,,2022-12-31 06:00:00
2022-12-31,14,21091,23563,18839,1540,6545,0,15036,0,8,1002,987,-556,-397,-529,-382,1054,998,0,0,,,2022-12-31 06:30:00
2022-12-31,15,22031,24464,19630,1500,6545,0,15036,0,10,1002,991,-384,-451,-520,-468,684,998,0,0,,,2022-12-31 07:00:00
2022-12-31,16,22800,25095,20332,1459,6545,0,15036,0,10,1003,992,-360,-451,-403,-471,652,998,0,0,,,2022-12-31 07:30:00
2022-12-31,17,24045,25457,21464,1428,6545,0,15036,0,56,1006,991,-8,-439,-309,132,1022,998,0,0,,,2022-12-31 08:00:00
2022-12-31,18,25206,26294,22489,1397,6545,9,15036,0,10,1006,992,0,-316,-162,186,1077,998,0,0,,,2022-12-31 08:30:00
2022-12-31,19,26345,27140,23485,1372,6545,80,15036,0,4,1005,992,763,-166,-25,936,1077,998,0,0,,,2022-12-31 09:00:00
2022-12-31,20,26775,27493,23788,1346,6545,207,15036,0,2,1005,992,1004,-116,0,999,1077,997,0,0,,,2022-12-31 09:30:00
2022-12-31,21,27522,28406,24422,1331,6545,278,15036,0,6,1005,992,1003,-263,-15,999,1077,998,0,0,,,2022-12-31 10:00:00
2022-12-31,22,28096,29010,24930,1315,6545,309,15036,0,3,1005,992,1003,-311,0,999,1077,997,0,0,,,2022-12-31 10:30:00
2022-12-31,23,28547,29620,25365,1295,6545,333,15036,0,7,1005,991,1003,-407,-59,999,1077,998,0,0,,,2022-12-31 11:00:00
2022-12-31,24,29219,30482,25932,1274,6545,338,15036,0,2,1005,992,1003,-451,-210,999,1077,998,0,0,,,2022-12-31 11:30:00
2022-12-31,25,30238,31590,26860,1277,6545,322,15036,0,8,1005,991,1003,-451,-293,999,1077,998,0,0,,,2022-12-31 12:00:00
2022-12-31,26,30698,32036,27263,1280,6545,276,15036,0,9,1004,991,1004,-451,-278,999,1077,997,0,0,,,2022-12-31 12:30:00
2022-12-31,27,31070,32466,27630,1281,6545,237,15036,0,11,1005,991,1004,-451,-334,999,1077,998,0,0,,,2022-12-31 13:00:00
2022-12-31,28,31008,32428,27630,1282,6545,194,15036,0,10,1005,991,1004,-451,-359,999,1077,998,0,0,,,2022-12-31 13:30:00
2022-12-31,29,30764,32129,27396,1280,6545,129,15036,0,10,1005,991,1004,-451,-304,999,1077,997,0,0,,,2022-12-31 14:00:00
2022-12-31,30,30900,32260,27548,1278,6545,59,15036,0,12,1005,992,1004,-451,-297,999,1077,998,0,0,,,2022-12-31 14:30:00
2022-12-31,31,31447,32835,28121,1300,6545,23,15036,0,12,1005,992,1003,-451,-325,999,1077,998,0,0,,,2022-12-31 15:00:00
2022-12-31,32,32117,33429,28803,1322,6545,3,15036,0,9,1005,991,1003,-451,-252,999,1077,998,0,0,,,2022-12-31 15:30:00
2022-12-31,33,32872,34081,29462,1388,6545,0,15036,0,5,1005,992,1003,-451,-153,1018,1077,998,0,0,,,2022-12-31 16:00:00
2022-12-31,34,33429,34604,29960,1453,6545,0,15036,0,2,1006,992,1004,-451,-122,1019,1076,998,0,0,,,2022-12-31 16:30:00
2022-12-31,35,33386,34663,29926,1546,6545,0,15036,0,2,1005,992,971,-451,-224,1019,1076,997,0,0,,,2022-12-31 17:00:00
2022-12-31,36,32976,34187,29617,1638,6545,0,15036,0,4,1006,992,969,-451,-156,1019,1077,997,0,0,,,2022-12-31 17:30:00
2022-12-31,37,32231,33452,28978,1726,6545,0,15036,0,4,1004,992,999,-451,-166,1019,1076,998,0,0,,,2022-12-31 18:00:00
2022-12-31,38,31062,32388,27963,1813,6545,0,15036,0,4,1005,992,1000,-451,-271,1019,1077,998,0,0,,,2022-12-31 18:30:00
2022-12-31,39,29937,31150,27014,1978,6545,0,15036,0,4,1004,992,1003,-448,-161,1019,1077,997,0,0,,,2022-12-31 19:00:00
2022-12-31,40,28829,30040,26037,2143,6545,0,15036,0,5,1005,992,1003,-438,-168,1019,1077,997,0,0,,,2022-12-31 19:30:00
2022-12-31,41,27643,28739,24981,2265,6545,0,15036,0,7,1004,992,1004,-340,-149,1019,1077,997,0,0,,,2022-12-31 20:00:00
2022-12-31,42,26289,27582,23803,2387,6545,0,15036,0,10,1005,992,1003,-426,-257,1019,1077,997,0,0,,,2022-12-31 20:30:00
2022-12-31,43,25293,26521,22900,2490,6545,0,15036,0,15,1005,992,1003,-451,-162,1001,1077,998,0,0,,,2022-12-31 21:00:00
2022-12-31,44,24160,25634,21879,2592,6545,0,15036,0,184,1004,982,1002,-451,-239,999,1077,997,0,0,,,2022-12-31 21:30:00
2022-12-31,45,23223,24788,21040,2701,6545,0,15036,0,124,244,353,473,-451,-390,789,1077,999,0,0,,,2022-12-31 22:00:00
2022-12-31,46,22627,24365,20466,2810,6545,0,15036,0,173,114,302,422,-451,-514,772,1054,999,0,0,,,2022-12-31 22:30:00
2022-12-31,47,21690,24766,19587,2823,6545,0,15036,0,819,682,863,-679,-451,-527,289,684,998,0,0,,,2022-12-31 23:00:00
2022-12-31,48,21229,24843,19157,2836,6545,0,15037,0,1154,756,915,-880,-451,-529,252,606,997,0,0,,,2022-12-31 23:30:00
2023-01-01,1,21043,24680,18995,2815,6545,0,15037,0,1161,609,903,-896,-451,-529,253,235,998,0,0,0.0,,2023-01-01 00:00:00
2023-01-01,2,21756,25289,19730,2793,6545,0,15037,0,1056,596,904,-897,-451,-529,252,157,998,0,0,0.0,,2023-01-01 00:30:00
2023-01-01,3,21348,25269,19327,2773,6545,0,15037,0,1212,516,983,-910,-451,-529,253,-219,999,0,0,0.0,,2023-01-01 01:00:00
2023-01-01,4,20586,24574,18589,2753,6545,0,15037,0,1237,510,989,-911,-413,-529,254,-298,999,0,0,0.0,,2023-01-01 01:30:00
2023-01-01,5,19781,24135,17806,2712,6545,0,15037,0,1233,600,903,-912,-401,-529,253,-679,998,0,0,0.0,,2023-01-01 02:00:00
2023-01-01,6,19077,23505,17105,2671,6545,0,15037,0,1234,609,895,-911,-401,-530,252,-752,999,0,0,0.0,,2023-01-01 02:30:00
2023-01-01,7,18511,22969,16459,2615,6545,0,15037,0,1224,609,895,-697,-401,-530,253,-1006,994,0,0,0.0,,2023-01-01 03:00:00
2023-01-01,8,17803,22278,15691,2558,6545,0,15037,0,1221,609,894,-680,-401,-529,252,-1044,993,0,0,0.0,,2023-01-01 03:30:00
2023-01-01,9,17363,21875,15221,2511,6545,0,15037,0,1124,566,811,-814,-401,-529,253,-1044,933,0,0,0.0,,2023-01-01 04:00:00
2023-01-01,10,17096,21654,14936,2464,6545,0,15037,0,1163,567,804,-820,-401,-530,251,-1044,928,0,0,0.0,,2023-01-01 04:30:00
2023-01-01,11,17091,22058,14910,2380,6545,0,15037,0,1208,912,891,-900,-401,-530,-284,-1044,963,0,0,0.0,,2023-01-01 05:00:00
2023-01-01,12,17231,22240,15034,2295,6545,0,15037,0,1203,945,900,-908,-401,-529,-324,-1044,966,0,0,0.0,,2023-01-01 05:30:00
2023-01-01,13,17748,22680,15545,2226,6545,0,15037,0,1196,998,979,-880,-405,-530,-277,-1044,996,0,0,0.0,,2023-01-01 06:00:00
2023-01-01,14,18115,23028,15894,2156,6545,0,15037,0,1136,1001,986,-879,-450,-530,-274,-1044,998,0,0,0.0,,2023-01-01 06:30:00
2023-01-01,15,18743,23244,16449,2077,6545,0,15037,0,630,1006,991,-839,-451,-530,-407,-1044,998,0,0,0.0,,2023-01-01 07:00:00
2023-01-01,16,19085,23490,16805,1997,6545,0,15037,0,552,1007,991,-836,-451,-529,-417,-1020,998,0,0,0.0,,2023-01-01 07:30:00
2023-01-01,17,19675,23428,17346,1953,6545,0,15037,0,637,1001,991,-483,-451,-530,-416,-636,998,0,0,0.0,,2023-01-01 08:00:00
2023-01-01,18,20491,23746,18152,1909,6545,113,15037,0,288,1001,991,-416,-451,-530,-415,-555,998,0,0,0.0,,2023-01-01 08:30:00
2023-01-01,19,21442,23464,19046,1888,6545,515,15037,0,287,1006,991,140,-446,-511,47,-178,998,0,0,0.0,,2023-01-01 09:00:00
2023-01-01,20,22152,23637,19671,1867,6545,871,15037,0,40,1006,992,170,-367,-380,93,-98,998,0,0,0.0,,2023-01-01 09:30:00
2023-01-01,21,23089,24401,20476,1851,6545,1162,15037,0,58,1005,992,926,-426,-228,926,276,998,0,0,0.0,,2023-01-01 10:00:00
2023-01-01,22,23828,24992,21122,1835,6545,1379,15037,0,12,1005,991,1002,-336,-216,999,354,998,0,0,0.0,,2023-01-01 10:30:00
2023-01-01,23,24677,26040,21847,1839,6545,1453,15037,0,6,1005,991,1004,-425,-332,999,725,997,0,0,0.0,,2023-01-01 11:00:00
2023-01-01,24,25591,26854,22660,1843,6545,1394,15037,0,6,1005,991,1003,-419,-238,999,796,997,0,0,0.0,,2023-01-01 11:30:00
2023-01-01,25,26670,27966,23654,1803,6545,1251,15037,0,4,1005,991,1003,-392,-300,999,1056,997,0,0,0.0,,2023-01-01 12:00:00
2023-01-01,26,27296,28553,24203,1762,6545,1107,15037,0,6,1005,992,1003,-422,-229,999,1095,997,0,0,0.0,,2023-01-01 12:30:00
2023-01-01,27,27541,28815,24417,1693,6545,959,15037,0,6,1004,991,1003,-399,-269,999,1095,997,0,0,0.0,,2023-01-01 13:00:00
2023-01-01,28,27670,28993,24548,1624,6545,695,15037,0,4,1005,992,1004,-426,-293,999,1095,997,0,0,0.0,,2023-01-01 13:30:00
2023-01-01,29,27881,29217,24760,1534,6545,512,15037,0,6,1005,991,1003,-390,-340,999,1095,998,0,0,0.0,,2023-01-01 14:00:00
2023-01-01,30,28315,29636,25232,1444,6545,282,15037,0,3,1005,992,1002,-351,-367,999,1095,998,0,0,0.0,,2023-01-01 14:30:00
2023-01-01,31,28818,30336,25684,1377,6545,94,15037,0,2,1005,992,1004,-413,-503,999,1095,998,0,0,0.0,,2023-01-01 15:00:00
2023-01-01,32,29486,30969,26320,1310,6545,8,15037,0,9,1005,992,1002,-357,-517,999,1095,998,0,0,0.0,,2023-01-01 15:30:00
2023-01-01,33,30837,32160,27525,1234,6545,0,15037,0,6,1005,992,1003,-311,-406,1017,1095,998,0,0,0.0,,2023-01-01 16:00:00
2023-01-01,34,31927,33230,28510,1158,6545,0,15037,0,5,1005,992,1003,-310,-388,1019,1095,998,0,0,0.0,,2023-01-01 16:30:00
2023-01-01,35,32628,34003,29230,1119,6545,0,15037,0,0,1005,991,875,-334,-441,1005,1095,998,0,0,0.0,,2023-01-01 17:00:00
2023-01-01,36,32478,33859,29154,1079,6545,0,15037,0,1,1005,992,869,-330,-450,1004,1095,999,0,0,0.0,,2023-01-01 17:30:00
2023-01-01,37,31740,33007,28532,1044,6545,0,15037,0,5,1005,992,994,-358,-304,1018,1095,998,0,0,0.0,,2023-01-01 18:00:00
2023-01-01,38,31062,32309,27976,1009,6545,0,15037,0,5,1005,991,999,-379,-263,1019,1095,999,0,0,0.0,,2023-01-01 18:30:00
2023-01-01,39,30330,31475,27370,996,6545,0,15037,0,9,1005,991,1003,-248,-288,1019,1095,998,0,0,0.0,,2023-01-01 19:00:00
2023-01-01,40,29100,30275,26233,982,6545,0,15037,0,6,1005,991,1003,-303,-266,1019,1095,998,0,0,0.0,,2023-01-01 19:30:00
2023-01-01,41,28532,29486,25700,948,6545,0,15037,0,7,1005,991,998,-224,-123,1019,1095,999,0,0,0.0,,2023-01-01 20:00:00
2023-01-01,42,28164,29156,25414,914,6545,0,15037,0,5,1005,992,998,-261,-126,1019,1095,998,0,0,0.0,,2023-01-01 20:30:00
2023-01-01,43,27163,27978,24521,895,6545,0,15037,0,6,1005,991,1002,-191,-18,1001,1095,999,0,0,0.0,,2023-01-01 21:00:00
2023-01-01,44,26018,26756,23496,875,6545,0,15037,0,5,1005,991,1002,-86,-47,999,1095,999,0,0,0.0,,2023-01-01 21:30:00
2023-01-01,45,25146,25754,22721,863,6545,0,15037,0,8,1005,991,1003,18,23,999,1095,999,0,0,0.0,,2023-01-01 22:00:00
2023-01-01,46,24139,24790,21736,850,6545,0,15037,0,12,1005,992,1003,12,-39,999,1104,999,0,0,0.0,,2023-01-01 22:30:00
2023-01-01,47,22885,23783,20585,917,6545,0,15037,0,128,1005,992,1003,-55,-115,999,1237,999,0,0,0.0,,2023-01-01 23:00:00
2023-01-01,48,21971,23151,19733,983,6545,0,15038,0,361,1005,991,1004,-204,-15,999,1257,999,0,0,0.0,,2023-01-01 23:30:00
2023-01-02,1,21770,22893,19595,999,6545,0,15038,0,357,1005,992,1003,-166,0,999,1257,999,0,0,0.0,,2023-01-02 00:00:00
2023-01-02,2,22351,23300,20205,1014,6545,0,15038,0,322,1005,992,1003,-27,0,999,1257,999,0,0,0.0,,2023-01-02 00:30:00
2023-01-02,3,21904,22889,19799,1020,6545,0,15038,0,385,1005,992,1003,18,0,999,1257,999,0,0,0.0,,2023-01-02 01:00:00
2023-01-02,4,21285,22506,19339,1025,6545,0,15038,0,564,1005,991,1003,-57,0,999,1257,998,0,0,0.0,,2023-01-02 01:30:00
2023-01-02,5,20818,22093,19009,1046,6545,0,15038,0,652,1005,992,1002,-23,0,999,1257,999,0,0,0.0,,2023-01-02 02:00:00
2023-01-02,6,20379,22048,18584,1066,6545,0,15038,0,1035,1005,992,1003,-34,0,999,1263,998,0,0,0.0,,2023-01-02 02:30:00
2023-01-02,7,19895,21647,18104,1130,6545,0,15038,0,1083,1005,991,1003,-69,0,999,1361,998,0,0,0.0,,2023-01-02 03:00:00
2023-01-02,8,19426,21230,17642,1194,6545,0,15038,0,1114,1005,991,1003,-90,0,999,1358,999,0,0,0.0,,2023-01-02 03:30:00
2023-01-02,9,19180,20954,17410,1193,6545,0,15038,0,932,993,970,1003,-242,0,964,1055,999,0,0,0.0,,2023-01-02 04:00:00
2023-01-02,10,19055,20838,17262,1191,6545,0,15038,0,851,988,961,989,-332,0,961,992,999,0,0,0.0,,2023-01-02 04:30:00
2023-01-02,11,19251,20612,17498,1182,6545,0,15038,0,545,555,561,563,-216,0,843,722,1000,0,0,0.0,,2023-01-02 05:00:00
2023-01-02,12,19699,20843,17887,1173,6545,0,15038,0,306,518,520,558,-238,0,834,669,999,0,0,0.0,,2023-01-02 05:30:00
2023-01-02,13,20794,21653,18869,1118,6545,0,15038,0,146,358,340,483,-113,0,670,475,999,0,0,0.0,,2023-01-02 06:00:00
2023-01-02,14,21628,22437,19626,1062,6545,0,15038,0,58,341,321,479,-151,0,658,423,1000,0,0,0.0,,2023-01-02 06:30:00
2023-01-02,15,22774,23718,20705,1037,6545,0,15038,0,11,165,234,816,-296,-37,872,51,983,0,0,0.0,,2023-01-02 07:00:00
2023-01-02,16,23473,24429,21337,1012,6545,0,15038,0,47,149,226,871,-296,-13,888,18,982,0,0,0.0,,2023-01-02 07:30:00
2023-01-02,17,24661,25797,22382,989,6545,0,15038,0,8,70,266,568,-416,-112,652,380,985,0,0,0.0,,2023-01-02 08:00:00
2023-01-02,18,25655,26758,23320,965,6545,174,15038,0,4,64,272,561,-451,-48,634,457,986,0,0,0.0,,2023-01-02 08:30:00
2023-01-02,19,26657,27845,24176,967,6545,791,15038,0,6,138,394,935,-451,-131,663,827,999,0,0,0.0,,2023-01-02 09:00:00
2023-01-02,20,27194,28319,24604,968,6545,1599,15038,0,6,149,411,1004,-451,-68,665,902,1000,0,0,0.0,,2023-01-02 09:30:00
2023-01-02,21,27535,28762,24850,982,6545,2489,15038,0,6,468,760,1003,-451,-170,976,1215,999,0,0,0.0,,2023-01-02 10:00:00
2023-01-02,22,27388,28677,24649,996,6545,3211,15038,0,5,499,789,1003,-451,-233,999,1267,1000,0,0,0.0,,2023-01-02 10:30:00
2023-01-02,23,27278,28605,24538,1023,6545,3640,15038,0,6,666,540,859,-451,-270,556,1362,1000,0,0,0.0,,2023-01-02 11:00:00
